P11,\sigma_{sca} radii (um),\sigma_{sca} (m^{2}),radii (um)
11374.9187828763,15.7955653743445,7.83827007343185e-10,39.38
11385.6085833301,15.8029857257951,7.84563623969534e-10,39.39
11453.3529990491,15.8499299133533,7.89231780608782e-10,39.4
11425.8816803371,15.8309101607126,7.87338777067854e-10,39.41
11402.6467547842,15.8148056176035,7.85737696435136e-10,39.42
11395.0106857339,15.8095093396835,7.85211507434069e-10,39.43
11412.2830708926,15.8214867104075,7.86401719182134e-10,39.44
11394.177717314,15.8089314963166,7.85154108945672e-10,39.45
11444.084628624,15.843515514304,7.8859311239568e-10,39.46
11411.9892125948,15.8212830129942,7.86381469888527e-10,39.47
11549.2866139816,15.916171227775,7.95842408757561e-10,39.48
11497.5728233517,15.8804976395632,7.9227889621549e-10,39.49
11470.2461839758,15.8616145762596,7.90395862290448e-10,39.5
11443.7220880221,15.8432645565678,7.88568130317086e-10,39.51
11446.9460584622,15.8454961128407,7.88790288835322e-10,39.52
11510.1585531335,15.8891869946636,7.93146158223987e-10,39.53
11436.749079654,15.8384369292631,7.8808763174073e-10,39.54
11525.9366323824,15.9000736820342,7.94233399801297e-10,39.55
11463.3426373233,15.856840577703,7.89920150207053e-10,39.56
11532.0403107892,15.9042831486737,7.94653994275048e-10,39.57
11535.2139710087,15.9064714569501,7.94872685998446e-10,39.58
11595.5049121492,15.9479863470032,7.99027235922374e-10,39.59
11490.851611541,15.8758552775028,7.91815748527158e-10,39.6
11499.6554922447,15.881935870107,7.92422409514962e-10,39.61
11533.2321147534,15.9051049589296,7.94736119532588e-10,39.62
11490.1030727095,15.8753381753723,7.91764167943295e-10,39.63
11521.4263538495,15.8969624043854,7.9392260390093e-10,39.64
11522.7044552053,15.8978441253256,7.94010675770271e-10,39.65
11602.8996082252,15.9530707188032,7.99536792307441e-10,39.66
11580.460016875,15.9376369200254,7.97990516850909e-10,39.67
11554.4919292795,15.9197575686192,7.96201098502087e-10,39.68
11542.7869437819,15.9116919717754,7.95394527138485e-10,39.69
11556.4771443819,15.9211251227254,7.96337896420591e-10,39.7
11535.5817996659,15.906725063403,7.94898032468265e-10,39.71
11563.4939387928,15.9259578372228,7.96821412221387e-10,39.72
11549.3097214449,15.916187150064,7.95844001054978e-10,39.73
11594.7770490525,15.9474858024825,7.98977080069507e-10,39.74
11651.0050907011,15.9861071319156,8.02851662249431e-10,39.75
11630.352926534,15.9719326406082,8.01428555470096e-10,39.76
11598.6162571336,15.9501258122366,7.99241633605068e-10,39.77
11599.4094711822,15.9506712069323,7.99296292684908e-10,39.78
11655.1005418639,15.9889165276787,8.03133873075715e-10,39.79
11577.8018533954,15.9358076629958,7.97807347162844e-10,39.8
11671.442975669,16.0001221915508,8.04260003400395e-10,39.81
11598.2272577101,15.9498583388746,7.99214828292455e-10,39.82
11665.0321176108,15.9957273364403,8.03818241680402e-10,39.83
11686.6184931405,16.0105207026263,8.05305723433356e-10,39.84
11715.6235741148,16.0303766885946,8.07304416017607e-10,39.85
11650.2407622408,15.9855827635477,8.02798993628133e-10,39.86
11659.1385167629,15.9916860126908,8.03412123306881e-10,39.87
11684.1406441378,16.008823301627,8.05134978920317e-10,39.88
11630.8402422792,15.9722672518095,8.01462135599281e-10,39.89
11666.9384242945,15.997034298819,8.03949602149123e-10,39.9
11657.8207372626,15.990782253315,8.03321317281643e-10,39.91
11745.5362926359,16.0508282871025,8.09365652417396e-10,39.92
11734.5499774478,16.0433198724694,8.08608603446761e-10,39.93
11720.6402636781,16.0338084656469,8.07650107871962e-10,39.94
11707.9504968269,16.0251263293195,8.06775676839556e-10,39.95
11721.9746062905,16.0347211284583,8.07742055234103e-10,39.96
11695.8804709259,16.0168638427731,8.05943951140138e-10,39.97
11698.806348814,16.0188671317672,8.06145568589247e-10,39.98
11692.7125539721,16.0146945520155,8.05725655175756e-10,39.99
11724.231430657,16.0362646315346,8.07897569301769e-10,40
11802.3315150642,16.0895881606238,8.13279318095112e-10,40.01
11791.1965927949,16.0819965000467,8.12512028854117e-10,40.02
11764.9400733357,16.0640809058839,8.10702735138371e-10,40.03
11769.0816814572,16.0669081737377,8.10988126565023e-10,40.04
11816.8909096217,16.0995091860669,8.14282582108036e-10,40.05
11741.8772894782,16.0483279923279,8.0911351650771e-10,40.06
11817.5460306214,16.0999554532134,8.14327725422235e-10,40.07
11742.6701829504,16.0488698307148,8.09168153497151e-10,40.08
11797.0863951383,16.0860125451761,8.12917885478923e-10,40.09
11831.1612772721,16.1092273343083,8.15265929750565e-10,40.1
11844.6045190516,16.1183768484919,8.16192281505169e-10,40.11
11812.6017897231,16.0965871402933,8.13987025886626e-10,40.12
11829.338414454,16.1079862878032,8.15140319261842e-10,40.13
11848.7805801811,16.1212180322124,8.16480047032123e-10,40.14
11792.3764583836,16.0828010884308,8.12593331457777e-10,40.15
11825.7891913398,16.1055696215359,8.14895748114996e-10,40.16
11814.5588502793,16.0979204913903,8.14121883721504e-10,40.17
11880.0156973079,16.1424529901109,8.18632407752125e-10,40.18
11872.5827857392,16.1374023150032,8.181202180001e-10,40.19
11876.447998522,16.1400289304176,8.1838656347703e-10,40.2
11863.955992128,16.1315384124455,8.17525759793561e-10,40.21
11892.0836278892,16.1506498040009,8.19463989066502e-10,40.22
11863.3567087444,16.1311309815256,8.17484464157949e-10,40.23
11849.6017946969,16.1217766866996,8.16536635578256e-10,40.24
11844.4334706325,16.1182604650015,8.16180494838992e-10,40.25
11861.3113458468,16.1297403363707,8.17343521553472e-10,40.26
11946.1477003267,16.1873204065313,8.2318945567531e-10,40.27
11931.0447627687,16.1770847467111,8.22148737005206e-10,40.28
11912.3207407778,16.1643859835596,8.20858495342591e-10,40.29
11920.0702754942,16.1696429820379,8.21392503076717e-10,40.3
11975.6472707638,16.2072944006598,8.25222222717866e-10,40.31
11904.1644606675,16.1588512167337,8.20296459450124e-10,40.32
11953.4843920213,16.1922903413388,8.23695015073539e-10,40.33
11892.6276734908,16.1510192341938,8.195014783571e-10,40.34
11931.0598287706,16.1770949605658,8.22149775178705e-10,40.35
11969.3764697318,16.2030505370878,8.24790112097972e-10,40.36
11987.6380995453,16.2154062908066,8.26048491073604e-10,40.37
11955.5142140818,16.1936650899844,8.23834886784403e-10,40.38
11979.7657966952,16.2100810735953,8.25506023588633e-10,40.39
12000.073618473,16.2238147329892,8.26905402298373e-10,40.4
11950.038292174,16.1899561151952,8.23457549981975e-10,40.41
11984.6302308703,16.2133718252963,8.25841223773768e-10,40.42
11951.2876739289,16.1908024265884,8.23543642830693e-10,40.43
12016.91388314,16.2351945610065,8.2806583733169e-10,40.44
12008.2892857303,16.2293674763258,8.27471530461792e-10,40.45
12029.4910444209,16.2436883915455,8.28932508898832e-10,40.46
12008.2669509444,16.2293523834342,8.2746999140831e-10,40.47
12042.0403435295,16.252158981339,8.29797260529351e-10,40.48
12023.636875303,16.2397354033962,8.28529107701181e-10,40.49
12002.1291022192,16.2252041561143,8.27047042313935e-10,40.5
12000.3838885492,16.2240244705231,8.26926782500719e-10,40.51
12011.6803059086,16.2316588196871,8.27705200103654e-10,40.52
12102.0144572682,16.2925797990557,8.33929978396369e-10,40.53
12079.3602733242,16.2773233310785,8.32368915715962e-10,40.54
12067.550694151,16.2693644929856,8.31555136973627e-10,40.55
12070.4911913879,16.2713465483593,8.31757761818103e-10,40.56
12138.674496299,16.3172382955611,8.36456161592147e-10,40.57
12066.399876977,16.2685887137515,8.31475836048605e-10,40.58
12089.5417286561,16.2841818041022,8.33070503113249e-10,40.59
12050.2304154465,16.2576847777397,8.30361624959829e-10,40.6
12080.5634152028,16.2781339469264,8.32451822250603e-10,40.61
12126.425476113,16.3090034331571,8.35612101689958e-10,40.62
12147.4738505333,16.3231514267179,8.37062510668358e-10,40.63
12113.8412068613,16.3005388545008,8.34744940324196e-10,40.64
12139.4553083945,16.3177630848268,8.36509966073727e-10,40.65
12160.7191387207,16.3320481711569,8.37975221765422e-10,40.66
12113.9913509728,16.3006398721012,8.34755286508801e-10,40.67
12142.8038734786,16.320013487451,8.36740710204634e-10,40.68
12106.9556257966,16.2959055332616,8.34270466220005e-10,40.69
12163.4360517634,16.3338724989804,8.38162439789579e-10,40.7
12157.9662358821,16.3301994693635,8.3778552374343e-10,40.71
12201.7688588077,16.3595901766367,8.40803890687132e-10,40.72
12169.1425164367,16.3377035602189,8.38555662916072e-10,40.73
12209.6933922209,16.3649017457233,8.41349957294592e-10,40.74
12195.8160870167,16.3555990836844,8.4039369494091e-10,40.75
12164.3986027148,16.3345187749758,8.38228767597808e-10,40.76
12157.4267779683,16.3298371738574,8.37748350582879e-10,40.77
12164.7648083104,16.3347646460358,8.3825400222511e-10,40.78
12258.115990381,16.39732053428,8.44686679158548e-10,40.79
12227.628454808,16.3769167006722,8.42585833057968e-10,40.8
12233.9648151557,16.3811594124151,8.43022461262846e-10,40.81
12230.553200486,16.3788751937945,8.42787372488336e-10,40.82
12324.2786496983,16.4415129027547,8.49245839557006e-10,40.83
12237.9755372566,16.3838443512414,8.43298833548366e-10,40.84
12236.2408611434,16.3826831432234,8.43179299860919e-10,40.85
12226.517831289,16.3761729341293,8.42509301811829e-10,40.86
12224.8930095304,16.3750847565079,8.4239733800788e-10,40.87
12277.0345945427,16.4099690855095,8.45990329159593e-10,40.88
12292.8801629316,16.4205555768142,8.47082221302915e-10,40.89
12268.7912532488,16.404458972728,8.45422294023675e-10,40.9
12296.7221811086,16.4231214175101,8.47346968477581e-10,40.91
12328.3019441352,16.4441963721699,8.49523078181592e-10,40.92
12282.3480618639,16.4135197964542,8.46356471482764e-10,40.93
12296.261446003,16.4228137428571,8.473152199767e-10,40.94
12257.090220465,16.3966344488322,8.44615995035102e-10,40.95
12297.1178629241,16.4233856455755,8.47374234262879e-10,40.96
12291.0635239577,16.4193422190414,8.46957039689095e-10,40.97
12356.1834804763,16.4627808668154,8.51444349146907e-10,40.98
12315.135185389,16.435412737212,8.48615778419592e-10,40.99
12366.3125213382,16.469527206427,8.52142324748983e-10,41
12366.744143233,16.4698146221987,8.52172067106231e-10,41.01
12329.7414497394,16.4451563917243,8.4962227215311e-10,41.02
12313.9136410877,16.4345975986714,8.48531603804172e-10,41.03
12313.4545616266,16.4342912437321,8.48499969391036e-10,41.04
12397.785680624,16.4904719570528,8.54311088563966e-10,41.05
12343.9288402724,16.4546150968876,8.50599901978501e-10,41.06
12383.9545190052,16.4812708772288,8.53358005889118e-10,41.07
12371.7794108017,16.4731672218284,8.52519039140481e-10,41.08
12524.3732801292,16.574446134664,8.63034032541051e-10,41.09
12408.2278215305,16.4974151158206,8.55030639376875e-10,41.1
12394.0262342602,16.4879715208089,8.54052031277589e-10,41.11
12365.3800704067,16.4689062729249,8.52078071083787e-10,41.12
12374.1864255128,16.474769627841,8.52684902578604e-10,41.13
12428.0347772683,16.5105770789329,8.56395504228821e-10,41.14
12419.3295590048,16.5047936482809,8.55795641908045e-10,41.15
12410.7952248627,16.4991217788678,8.55207554931959e-10,41.16
12437.4967398993,16.5168609662426,8.57047512563497e-10,41.17
12489.7598188881,16.5515269886933,8.60648875665972e-10,41.18
12453.286048148,16.5273416561824,8.58135527912777e-10,41.19
12455.8918593344,16.5290707130322,8.58315090090132e-10,41.2
12422.3895377866,16.5068268179293,8.56006500029924e-10,41.21
12446.3019614553,16.5227065512495,8.57654265947228e-10,41.22
12435.9678456037,16.5158457575097,8.56942158963779e-10,41.23
12505.1616799317,16.5617291775381,8.6171019266346e-10,41.24
12456.2207853068,16.5292889553238,8.58337755839715e-10,41.25
12511.4289699191,16.5658788303053,8.62142061343031e-10,41.26
12533.3518076993,16.5803860510645,8.63652728158131e-10,41.27
12501.4125364966,16.5592463246793,8.61451845335019e-10,41.28
12484.5158784023,16.5480519685131,8.60287524323067e-10,41.29
12483.3327405472,16.5472678335581,8.60205996232889e-10,41.3
12553.0268880909,16.5933950412853,8.65008505696143e-10,41.31
12488.3243508679,16.5505758146623,8.60549959917746e-10,41.32
12547.6991377307,16.5898733867298,8.64641379152177e-10,41.33
12515.0807530985,16.5682962433841,8.62393699735849e-10,41.34
12639.5607189162,16.6504897954368,8.70971410130403e-10,41.35
12575.6231958408,16.6083229500013,8.66565580222889e-10,41.36
12561.1025914537,16.5987316741254,8.65564989177026e-10,41.37
12537.4994079608,16.5831292568001,8.6393853249332e-10,41.38
12544.8472162022,16.5879879531831,8.64444857914568e-10,41.39
12603.3175745248,16.6266005424446,8.68473954460846e-10,41.4
12562.4128307112,16.5995973522217,8.65655275616495e-10,41.41
12568.2244348235,16.603436548357,8.66055743729377e-10,41.42
12582.20064886,16.6126657241883,8.67018821728553e-10,41.43
12647.8882603033,16.655973958017,8.71545247356719e-10,41.44
12619.0144583965,16.6369511745419,8.69555600997815e-10,41.45
12612.1535081279,16.6324278096466,8.69082824161405e-10,41.46
12591.7956234066,16.6189987867513,8.67679995696298e-10,41.47
12609.5255705954,16.6306949073961,8.68901737293808e-10,41.48
12599.6097842354,16.6241546593501,8.68218456709887e-10,41.49
12656.6774874663,16.6617602091209,8.72150898593054e-10,41.5
12608.6080235337,16.630089820283,8.68838510629843e-10,41.51
12656.482813187,16.6616320700956,8.72137483907581e-10,41.52
12692.8658873779,16.6855631406051,8.74644581910246e-10,41.53
12662.7149698278,16.6657337278378,8.72566931605832e-10,41.54
12643.3725531836,16.6530003305919,8.71234077381338e-10,41.55
12646.1303808972,16.6548164441924,8.71424114768401e-10,41.56
12703.5334788962,16.6925732749059,8.75379668155248e-10,41.57
12640.5493529578,16.6511409620204,8.71039535281622e-10,41.58
12719.7121885457,16.7031993879365,8.76494516516751e-10,41.59
12663.171167297,16.6660339319051,8.72598367425623e-10,41.6
12741.5051069915,16.7175022146507,8.77996230803477e-10,41.61
12732.84592472,16.7118206055782,8.77399540747444e-10,41.62
12716.536058882,16.7011138517844,8.76275654627993e-10,41.63
12692.0322380566,16.6850151896177,8.74587136502048e-10,41.64
12701.0480732364,16.6909402707657,8.75208402925359e-10,41.65
12767.7393520271,16.7347036962608,8.79803989625206e-10,41.66
12701.7121587425,16.6913766153323,8.75254163969004e-10,41.67
12726.371231518,16.7075710579549,8.76953380252336e-10,41.68
12727.3054170525,16.7081842604341,8.77017753446186e-10,41.69
12803.2126310351,16.7579350231665,8.82248395133169e-10,41.7
12778.1096066996,16.7414984744817,8.80518586875567e-10,41.71
12760.0478507488,16.7296623031768,8.7927398088017e-10,41.72
12745.9268132743,16.7204027147067,8.78300923335282e-10,41.73
12760.0812253497,16.7296841818345,8.79276280669214e-10,41.74
12748.7247527592,16.7222378149915,8.78493724758746e-10,41.75
12787.8123160171,16.7478533686813,8.81187184669767e-10,41.76
12759.1389316537,16.7290664519506,8.79211348755249e-10,41.77
12802.3671183084,16.7573816745001,8.82190132237153e-10,41.78
12855.1869660771,16.7919147910191,8.85829861363582e-10,41.79
12827.3716891032,16.7737382879782,8.83913156222646e-10,41.8
12801.4500989104,16.7567815073942,8.82126941933627e-10,41.81
12804.4707821048,16.7587583905718,8.82335092260994e-10,41.82
12846.9103545637,16.7865083145162,8.8525953363138e-10,41.83
12788.6755418389,16.7484186309466,8.81246668146134e-10,41.84
12882.1158681424,16.8094933477641,8.8768548786253e-10,41.85
12811.8563823896,16.7635909076629,8.8284402187e-10,41.86
12882.8309343174,16.8099598756792,8.87734761900504e-10,41.87
12898.174028963,16.8199669952101,8.88792029401836e-10,41.88
12888.5298485277,16.8136775339936,8.88127464736961e-10,41.89
12857.3667187621,16.7933383669653,8.85980064548018e-10,41.9
12866.816814055,16.799508740004,8.86631255123873e-10,41.91
12936.1878007724,16.8447348411273,8.91411496104314e-10,41.92
12846.9227393387,16.7865164058421,8.85260387045923e-10,41.93
12885.0732216305,16.8114227187441,8.87889274243646e-10,41.94
12875.6368029339,16.8052656454931,8.87239026099625e-10,41.95
12962.5556508251,16.8618934255176,8.93228461428765e-10,41.96
12948.7715584749,16.8529257603271,8.92278622220059e-10,41.97
12930.7898371252,16.8412200207202,8.91039531277838e-10,41.98
12919.2837729789,16.833725533302,8.90246667258472e-10,41.99
12932.0099531264,16.8420145490355,8.9112360747144e-10,42
12914.2547193016,16.8304488056209,8.89900123413295e-10,42.01
12925.2617327033,16.8376197002225,8.90658598663896e-10,42.02
12912.8127719748,16.8295091734602,8.89800761186673e-10,42.03
12956.7461480543,16.858114456408,8.92828138115878e-10,42.04
13021.3604430204,16.9000972393713,8.97280603265e-10,42.05
13002.7769991076,16.8880334406604,8.96000048607307e-10,42.06
12977.4197519058,16.8715583822271,8.94252722268713e-10,42.07
12983.4594022118,16.875483910632,8.94668904670995e-10,42.08
13015.7631871868,16.8964645799487,8.96894905540634e-10,42.09
12957.0054998683,16.8582831778074,8.92846009624246e-10,42.1
13041.1602474105,16.9129411935567,8.98644975329304e-10,42.11
12963.0809664147,16.8622350913891,8.93264660064938e-10,42.12
13025.1084309532,16.9025292741615,8.97538870969678e-10,42.13
13057.5398325663,16.9235591149676,8.99773665692663e-10,42.14
13071.3100545543,16.932480388081,9.00722549117441e-10,42.15
13030.0313726085,16.9057231940005,8.97878102809359e-10,42.16
